city,keep_frac,seed,station,MAE,RMSE,R2,strategy,draw
london,0.75,777,BL0,1.7439507246017456,2.6784352749325815,0.0288728475570678,inverse,
london,0.75,777,BT4,3.475597858428955,4.7164195792423875,0.3775967359542846,inverse,
london,0.75,777,CT3,2.596143960952759,3.0332812552819792,-1.3866500854492188,inverse,
london,0.75,777,GN0,2.19579815864563,2.7800087033965726,-0.1984225511550903,inverse,
london,0.75,777,KC1,1.4289788007736206,2.137867731954214,0.8033173084259033,inverse,
london,0.75,777,LH0,0.9265140295028688,1.4494771804092328,0.7396923303604126,inverse,
london,0.75,777,RB7,2.357225179672241,3.1931300089646193,0.559603214263916,inverse,
london,0.75,777,TH4,3.2148187160491943,5.46132185951781,0.3790825009346008,inverse,
london,0.75,777,__aggregate__,2.2423784732818604,3.410305024317725,0.4787127375602722,inverse,
london,0.25,1001,BL0,2.099022626876831,3.0389267761205696,-0.2501274347305298,random_matched,0.0
london,0.25,1001,BT4,2.250349521636963,3.2111994504235315,0.7114762663841248,random_matched,0.0
london,0.25,1001,CT3,2.4936347007751465,3.1425665931656037,-1.5617241859436035,random_matched,0.0
london,0.25,1001,GN0,2.5845277309417725,3.660686833082664,-1.0779869556427002,random_matched,0.0
london,0.25,1001,KC1,1.4572396278381348,2.0843959641438943,0.8130329847335815,random_matched,0.0
london,0.25,1001,LH0,1.7575613260269165,2.5977755641066698,0.1638822555541992,random_matched,0.0
london,0.25,1001,RB7,1.8082537651062012,2.6877462584758947,0.6879763603210449,random_matched,0.0
london,0.25,1001,TH4,2.5694563388824463,3.8902810798826817,0.6849348545074463,random_matched,0.0
london,0.25,1001,__aggregate__,2.1275057792663574,3.0877711003314334,0.5726528167724609,random_matched,0.0
london,0.25,1002,BL0,0.9419111013412476,1.2984100816312951,0.771788477897644,random_matched,1.0
london,0.25,1002,BT4,2.3183538913726807,3.4035992588786157,0.6758665442466736,random_matched,1.0
london,0.25,1002,CT3,2.3997583389282227,2.8449722849161323,-1.0995173454284668,random_matched,1.0
london,0.25,1002,GN0,2.7039859294891357,3.6857296848292265,-1.106515407562256,random_matched,1.0
london,0.25,1002,KC1,1.4363194704055786,2.2754812590921807,0.7771816253662109,random_matched,1.0
london,0.25,1002,LH0,1.381215214729309,2.253466267341958,0.3708324432373047,random_matched,1.0
london,0.25,1002,RB7,1.7648751735687256,2.6216465556090167,0.7031348347663879,random_matched,1.0
london,0.25,1002,TH4,2.609185218811035,3.7846920016109777,0.701805591583252,random_matched,1.0
london,0.25,1002,__aggregate__,1.9444504976272583,2.8810085038202287,0.6279684901237488,random_matched,1.0
london,0.25,1003,BL0,1.7004209756851196,2.757966207483974,-0.0296548604965209,random_matched,2.0
london,0.25,1003,BT4,2.351417303085327,3.373771019863413,0.6815229058265686,random_matched,2.0
london,0.25,1003,CT3,2.3227930068969727,2.6813241837204886,-0.8649278879165649,random_matched,2.0
london,0.25,1003,GN0,1.0950278043746948,1.6381261778546712,0.5838859677314758,random_matched,2.0
london,0.25,1003,KC1,1.7739660739898682,2.8760364157078295,0.6440465450286865,random_matched,2.0
london,0.25,1003,LH0,1.1224783658981323,1.507198149287349,0.7185476422309875,random_matched,2.0
london,0.25,1003,RB7,1.9043550491333008,2.6937550343335896,0.686579704284668,random_matched,2.0
